user_id,issue_id,role
12633,50068,supports
12634,50144,supports
12634,50167,supports
12634,50020,supports
12635,50021,supports
12635,50086,supports
12635,50002,supports
12635,50158,supports
12636,50162,supports
12636,50132,supports
12636,50010,supports
12637,50125,supports
12638,50093,supports
12639,50018,supports
12639,50042,supports
12641,50007,supports
12641,50126,supports
12641,50189,supports
12641,50186,supports
12642,50185,supports
12643,50195,supports
12644,50105,supports
12645,50133,supports
12645,50063,supports
12645,50191,supports
12645,50113,supports
12646,50121,supports
12646,50020,supports
12646,50169,supports
12646,50165,supports
12647,50062,supports
12648,50182,supports
12648,50140,supports
12648,50087,supports
12648,50133,supports
12649,50187,supports
12649,50103,supports
12649,50093,supports
12650,50084,supports
12650,50114,supports
12650,50011,supports
12650,50134,supports
12651,50082,supports
12651,50029,supports
12651,50000,supports
12651,50082,supports
12653,50120,supports
12653,50143,supports
12654,50182,supports
12654,50010,supports
12654,50176,supports
12654,50167,supports
12655,50132,supports
12655,50032,supports
12655,50037,supports
12655,50114,supports
12656,50105,supports
12657,50085,supports
12657,50146,supports
12657,50192,supports
12657,50094,supports
12658,50035,supports
12659,50180,supports
12659,50079,supports
12659,50136,supports
12659,50114,supports
12661,50006,supports
12661,50128,supports
12662,50090,supports
12662,50105,supports
12662,50122,supports
12662,50107,supports
12663,50082,supports
12663,50152,supports
12665,50154,supports
12665,50107,supports
12665,50129,supports
12666,50129,supports
12667,50021,supports
12667,50151,supports
12667,50021,supports
12667,50100,supports
12668,50041,supports
12668,50028,supports
12668,50138,supports
12668,50114,supports
12670,50118,supports
12670,50010,supports
12670,50105,supports
12671,50076,supports
12671,50195,supports
12671,50134,supports
12671,50108,supports
12672,50099,supports
12672,50199,supports
12672,50185,supports
12672,50151,supports
12673,50041,supports
12673,50102,supports
12673,50076,supports
12673,50128,supports
12674,50117,supports
12675,50108,supports
12675,50145,supports
12676,50101,supports
12676,50193,supports
12676,50049,supports
12677,50113,supports
12678,50177,supports
12678,50017,supports
12678,50101,supports
12679,50063,supports
12680,50126,supports
12680,50160,supports
12681,50182,supports
12682,50005,supports
12682,50181,supports
12682,50085,supports
12683,50138,supports
12683,50025,supports
12683,50064,supports
12683,50029,supports
12684,50197,supports
12684,50182,supports
12684,50090,supports
12684,50044,supports
12686,50011,supports
12686,50114,supports
12687,50024,supports
12689,50110,supports
12689,50003,supports
12690,50116,supports
12691,50046,supports
12691,50026,supports
12691,50063,supports
12691,50156,supports
12692,50116,supports
12692,50059,supports
12692,50067,supports
12692,50076,supports
12693,50131,supports
12693,50093,supports
12693,50177,supports
12694,50105,supports
12694,50167,supports
12694,50022,supports
12696,50184,supports
12696,50002,supports
12696,50151,supports
12697,50148,supports
12698,50122,supports
12698,50123,supports
12698,50109,supports
12698,50019,supports
12699,50106,supports
12699,50019,supports
12700,50161,supports
12701,50122,supports
12702,50007,supports
12702,50171,supports
12702,50045,supports
12702,50148,supports
12704,50126,supports
12704,50127,supports
12704,50126,supports
12704,50075,supports
12706,50011,supports
12706,50162,supports
12706,50026,supports
12706,50120,supports
12707,50056,supports
12707,50128,supports
12707,50132,supports
12708,50098,supports
12709,50005,supports
12709,50100,supports
12710,50121,supports
12710,50063,supports
12710,50067,supports
12711,50177,supports
12711,50183,supports
12711,50004,supports
12712,50056,supports
12714,50139,supports
12715,50095,supports
12715,50148,supports
12715,50135,supports
12717,50099,supports
12717,50098,supports
12717,50010,supports
12717,50177,supports
12718,50043,supports
12718,50186,supports
12719,50197,supports
12719,50080,supports
12719,50079,supports
12720,50166,supports
12720,50043,supports
12720,50120,supports
12721,50121,supports
12722,50151,supports
12722,50199,supports
12723,50109,supports
12724,50147,supports
12726,50019,supports
12727,50109,supports
12727,50075,supports
12727,50018,supports
12727,50127,supports
12728,50028,supports
12729,50113,supports
12729,50180,supports
12729,50119,supports
12729,50136,supports
12731,50079,supports
12732,50092,supports
12732,50096,supports
12733,50144,supports
12733,50176,supports
12733,50044,supports
12733,50189,supports
12735,50123,supports
12736,50151,supports
12736,50098,supports
12736,50181,supports
12737,50171,supports
12737,50178,supports
12737,50182,supports
12738,50118,supports
12738,50164,supports
12739,50043,supports
12739,50156,supports
12740,50182,supports
12741,50070,supports
12741,50151,supports
12742,50008,supports
12742,50055,supports
12742,50054,supports
12743,50128,supports
12743,50078,supports
12743,50141,supports
12744,50034,supports
12745,50039,supports
12745,50181,supports
12745,50049,supports
12746,50117,supports
12747,50156,supports
12747,50030,supports
12749,50042,supports
12749,50157,supports
12750,50012,supports
12750,50190,supports
12750,50053,supports
12750,50070,supports
12751,50141,supports
12756,50169,supports
12756,50165,supports
12756,50170,supports
12757,50052,supports
12757,50151,supports
12760,50170,supports
12760,50135,supports
12760,50054,supports
12760,50020,supports
12762,50189,supports
12762,50136,supports
12762,50170,supports
12763,50015,supports
12763,50060,supports
12764,50021,supports
12766,50011,supports
12766,50017,supports
12767,50093,supports
12768,50109,supports
12768,50197,supports
12768,50148,supports
12770,50095,supports
12770,50066,supports
12771,50179,supports
12772,50006,supports
12772,50096,supports
12773,50179,supports
12773,50071,supports
12774,50088,supports
12774,50049,supports
12778,50142,supports
12778,50053,supports
12780,50104,supports
12780,50027,supports
12780,50113,supports
12781,50103,supports
12782,50064,supports
12782,50003,supports
12783,50127,supports
12783,50114,supports
12784,50080,supports
12784,50134,supports
12785,50172,supports
12786,50055,supports
12786,50104,supports
12786,50133,supports
12786,50107,supports
12787,50086,supports
12787,50192,supports
12787,50160,supports
12787,50027,supports
12788,50106,supports
12788,50092,supports
12789,50194,supports
12791,50028,supports
12791,50158,supports
12791,50040,supports
12792,50122,supports
12792,50032,supports
12794,50080,supports
12796,50158,supports
12796,50058,supports
12796,50068,supports
12797,50137,supports
12797,50059,supports
12797,50146,supports
12797,50015,supports
12798,50053,supports
12798,50038,supports
12799,50043,supports
12799,50168,supports
12799,50100,supports
12799,50191,supports
12802,50160,supports
12802,50121,supports
12802,50030,supports
12803,50040,supports
12803,50158,supports
12803,50079,supports
12803,50136,supports
12804,50054,supports
12804,50157,supports
12804,50178,supports
12804,50080,supports
12805,50034,supports
12805,50055,supports
12807,50128,supports
12807,50044,supports
12807,50105,supports
12808,50064,supports
12808,50158,supports
12809,50096,supports
12809,50146,supports
12809,50137,supports
12810,50061,supports
12810,50153,supports
12810,50165,supports
12810,50022,supports
12812,50080,supports
12812,50066,supports
12812,50138,supports
12813,50026,supports
12813,50170,supports
12814,50198,supports
12814,50118,supports
12815,50181,supports
12815,50048,supports
12816,50016,supports
12816,50135,supports
12816,50123,supports
12816,50043,supports
12817,50077,supports
12817,50035,supports
12818,50159,supports
12818,50116,supports
12818,50075,supports
12819,50068,supports
12820,50056,supports
12820,50053,supports
12820,50192,supports
12820,50186,supports
12821,50170,supports
12821,50008,supports
12822,50004,supports
12822,50111,supports
12823,50025,supports
12823,50096,supports
12823,50115,supports
12823,50053,supports
12825,50115,supports
12825,50113,supports
12825,50004,supports
12826,50095,supports
12826,50051,supports
12826,50136,supports
12827,50027,supports
12827,50111,supports
12827,50093,supports
12827,50164,supports
12828,50094,supports
12829,50113,supports
12830,50125,supports
12830,50165,supports
12831,50050,supports
12831,50068,supports
12831,50010,supports
12831,50018,supports
12832,50075,supports
12832,50114,supports
12832,50132,supports
12832,50172,supports
12833,50143,supports
12833,50106,supports
12833,50188,supports
12834,50161,supports
12834,50190,supports
12835,50099,supports
12835,50124,supports
12835,50074,supports
12836,50185,supports
12836,50122,supports
12837,50031,supports
12837,50054,supports
12837,50082,supports
12837,50101,supports
12838,50063,supports
12838,50072,supports
12838,50178,supports
12838,50052,supports
12839,50109,supports
12839,50051,supports
12839,50098,supports
12839,50191,supports
12840,50178,supports
12840,50143,supports
12841,50148,supports
12841,50167,supports
12841,50077,supports
12841,50104,supports
12842,50071,supports
12842,50089,supports
12842,50069,supports
12842,50094,supports
12843,50194,supports
12843,50109,supports
12844,50034,supports
12844,50170,supports
12844,50090,supports
12844,50173,supports
12846,50180,supports
12846,50194,supports
12846,50057,supports
12846,50019,supports
12847,50127,supports
12847,50026,supports
12848,50002,supports
12848,50002,supports
12849,50000,supports
12850,50081,supports
12851,50063,supports
12851,50113,supports
12851,50066,supports
12851,50161,supports
12854,50074,supports
12854,50053,supports
12855,50092,supports
12855,50139,supports
12856,50120,supports
12856,50007,supports
12857,50035,supports
12857,50064,supports
12857,50185,supports
12857,50010,supports
12858,50048,supports
12859,50178,supports
12859,50165,supports
12859,50048,supports
12860,50176,supports
12860,50012,supports
12860,50038,supports
12861,50111,supports
12861,50061,supports
12862,50058,supports
12862,50075,supports
12864,50099,supports
12864,50047,supports
12864,50155,supports
12865,50079,supports
12865,50040,supports
12865,50066,supports
12865,50119,supports
12868,50021,supports
12868,50177,supports
12868,50085,supports
12868,50005,supports
12869,50012,supports
12869,50097,supports
12870,50108,supports
12872,50003,supports
12872,50197,supports
12872,50169,supports
12872,50044,supports
12875,50016,supports
12875,50170,supports
12876,50043,supports
12876,50193,supports
12876,50064,supports
12877,50139,supports
12877,50138,supports
12877,50065,supports
12878,50136,supports
12878,50176,supports
12878,50199,supports
12878,50048,supports
12879,50142,supports
12879,50131,supports
12879,50099,supports
12881,50046,supports
12881,50077,supports
12882,50067,supports
12882,50020,supports
12884,50066,supports
12885,50080,supports
12885,50181,supports
12885,50181,supports
12885,50005,supports
12887,50155,supports
12887,50192,supports
12887,50035,supports
12887,50085,supports
12888,50147,supports
12890,50102,supports
12892,50052,supports
12893,50103,supports
12893,50022,supports
12893,50129,supports
12895,50129,supports
12895,50163,supports
12895,50180,supports
12895,50184,supports
12896,50007,supports
12896,50107,supports
12896,50025,supports
12896,50102,supports
12897,50150,supports
12897,50038,supports
12898,50156,supports
12898,50165,supports
12898,50010,supports
12898,50113,supports
12899,50175,supports
12899,50115,supports
12900,50053,supports
12900,50048,supports
12900,50059,supports
12901,50016,supports
12901,50101,supports
12902,50057,supports
12902,50120,supports
12902,50072,supports
12903,50130,supports
12903,50161,supports
12903,50025,supports
12903,50080,supports
12904,50047,supports
12904,50197,supports
12904,50196,supports
12905,50111,supports
12906,50031,supports
12906,50073,supports
12907,50113,supports
12907,50099,supports
12907,50141,supports
12908,50199,supports
12908,50170,supports
12908,50030,supports
12909,50146,supports
12909,50185,supports
12910,50174,supports
12910,50140,supports
12910,50104,supports
12910,50142,supports
12911,50147,supports
12911,50063,supports
12912,50070,supports
12912,50089,supports
12912,50088,supports
12914,50048,supports
12914,50078,supports
12914,50192,supports
12914,50134,supports
12915,50116,supports
12915,50075,supports
12915,50130,supports
12916,50137,supports
12916,50006,supports
12917,50047,supports
12917,50119,supports
12918,50133,supports
12918,50059,supports
12918,50193,supports
12919,50091,supports
12920,50009,supports
12920,50000,supports
12920,50185,supports
12921,50078,supports
12921,50108,supports
12922,50113,supports
12922,50194,supports
12923,50188,supports
12923,50059,supports
12923,50196,supports
12923,50134,supports
12924,50044,supports
12924,50074,supports
12926,50107,supports
12926,50167,supports
12926,50032,supports
12927,50096,supports
12928,50185,supports
12929,50048,supports
12930,50158,supports
12930,50056,supports
12930,50071,supports
12931,50163,supports
12931,50032,supports
12931,50077,supports
12931,50196,supports
12932,50088,supports
12932,50034,supports
12932,50035,supports
12932,50136,supports
12933,50023,supports
12933,50168,supports
12933,50049,supports
12933,50122,supports
12934,50062,supports
12935,50021,supports
12936,50008,supports
12936,50021,supports
12937,50192,supports
12937,50036,supports
12938,50159,supports
12939,50079,supports
12939,50062,supports
12939,50003,supports
12939,50140,supports
12940,50008,supports
12940,50026,supports
12941,50006,supports
12941,50058,supports
12941,50090,supports
12941,50085,supports
12942,50174,supports
12942,50038,supports
12943,50125,supports
12943,50118,supports
12943,50141,supports
12944,50030,supports
12944,50197,supports
12945,50157,supports
12947,50012,supports
12947,50095,supports
12948,50185,supports
12948,50021,supports
12948,50164,supports
12951,50123,supports
12952,50177,supports
12953,50056,supports
12953,50089,supports
12953,50076,supports
12954,50117,supports
12955,50051,supports
12955,50009,supports
12955,50016,supports
12956,50140,supports
12956,50031,supports
12957,50194,supports
12957,50085,supports
12957,50145,supports
12957,50117,supports
12960,50039,supports
12960,50007,supports
12960,50092,supports
12960,50094,supports
12963,50078,supports
12963,50183,supports
12964,50115,supports
12964,50116,supports
12965,50131,supports
12965,50057,supports
12965,50007,supports
12965,50164,supports
12966,50142,supports
12966,50030,supports
12967,50142,supports
12968,50199,supports
12968,50173,supports
12969,50197,supports
12970,50071,supports
12970,50040,supports
12972,50128,supports
12972,50038,supports
12973,50051,supports
12973,50170,supports
12973,50199,supports
12973,50032,supports
12975,50140,supports
12976,50132,supports
12976,50090,supports
12976,50112,supports
12976,50001,supports
12977,50141,supports
12977,50008,supports
12979,50100,supports
12979,50196,supports
12979,50036,supports
12979,50120,supports
12980,50147,supports
12980,50070,supports
12980,50124,supports
12980,50101,supports
12981,50188,supports
12981,50134,supports
12982,50004,supports
12982,50123,supports
12982,50148,supports
12983,50149,supports
12984,50034,supports
12984,50048,supports
12984,50006,supports
12985,50008,supports
12985,50171,supports
12985,50132,supports
12986,50198,supports
12986,50119,supports
12986,50065,supports
12987,50044,supports
12987,50013,supports
12988,50089,supports
12988,50095,supports
12989,50116,supports
12989,50008,supports
12989,50182,supports
12990,50038,supports
12990,50061,supports
12990,50005,supports
12991,50103,supports
12991,50128,supports
12991,50128,supports
12992,50030,supports
12992,50112,supports
12992,50058,supports
12993,50040,supports
12993,50061,supports
12993,50190,supports
12993,50000,supports
12994,50072,supports
12994,50064,supports
12995,50117,supports
12995,50181,supports
12996,50162,supports
12996,50008,supports
12997,50002,supports
12997,50163,supports
12997,50050,supports
12997,50068,supports
12998,50191,supports
12999,50165,supports
13000,50025,supports
13001,50048,supports
13002,50049,supports
13002,50002,supports
13002,50035,supports
13003,50135,supports
13003,50002,supports
13003,50084,supports
13004,50010,supports
13004,50070,supports
13004,50151,supports
13006,50033,supports
13008,50174,supports
13008,50092,supports
13008,50187,supports
13008,50188,supports
13009,50045,supports
13009,50038,supports
13009,50155,supports
13009,50153,supports
13010,50148,supports
13010,50132,supports
13010,50110,supports
13010,50118,supports
13011,50144,supports
13012,50118,supports
13012,50004,supports
13013,50013,supports
13014,50040,supports
13014,50018,supports
13015,50149,supports
13016,50192,supports
13016,50184,supports
13016,50036,supports
13016,50038,supports
13017,50165,supports
13017,50148,supports
13017,50118,supports
13017,50165,supports
13018,50111,supports
13018,50081,supports
13018,50158,supports
13019,50087,supports
13019,50070,supports
13019,50074,supports
13019,50184,supports
13020,50172,supports
13020,50090,supports
13020,50115,supports
13020,50139,supports
13021,50194,supports
13022,50189,supports
13022,50029,supports
13022,50152,supports
13022,50198,supports
13023,50112,supports
13023,50146,supports
13023,50077,supports
13023,50104,supports
13024,50039,supports
13024,50075,supports
13024,50193,supports
13024,50027,supports
13025,50097,supports
13026,50043,supports
13026,50134,supports
13026,50050,supports
13027,50060,supports
13027,50069,supports
13027,50003,supports
13029,50106,supports
13030,50097,supports
13030,50035,supports
13030,50006,supports
13031,50173,supports
13031,50192,supports
13031,50044,supports
13032,50178,supports
13032,50188,supports
13033,50098,supports
13034,50176,supports
13035,50062,supports
13036,50187,supports
13036,50192,supports
13036,50084,supports
13039,50118,supports
13040,50135,supports
13040,50104,supports
13040,50140,supports
13041,50183,supports
13041,50046,supports
13042,50086,supports
13042,50037,supports
13042,50169,supports
13042,50099,supports
13043,50090,supports
13044,50159,supports
13044,50078,supports
13044,50004,supports
13044,50061,supports
13045,50192,supports
13046,50164,supports
13046,50062,supports
13046,50030,supports
13046,50033,supports
13047,50030,supports
13047,50179,supports
13048,50099,supports
13048,50155,supports
13048,50097,supports
13049,50050,supports
13051,50181,supports
13051,50150,supports
13053,50092,supports
13053,50070,supports
13053,50068,supports
13056,50015,supports
13056,50098,supports
13056,50025,supports
13056,50129,supports
13057,50111,supports
13057,50096,supports
13058,50155,supports
13058,50111,supports
13058,50099,supports
13059,50122,supports
13059,50042,supports
13059,50012,supports
13059,50108,supports
13061,50192,supports
13061,50021,supports
13061,50039,supports
13061,50028,supports
13062,50027,supports
13062,50193,supports
13062,50069,supports
13062,50164,supports
13063,50112,supports
13063,50142,supports
13063,50014,supports
13063,50049,supports
13064,50178,supports
13064,50081,supports
13064,50102,supports
13067,50134,supports
13067,50001,supports
13067,50192,supports
13067,50109,supports
13068,50047,supports
13068,50139,supports
13068,50090,supports
13069,50080,supports
13069,50151,supports
13069,50190,supports
13070,50114,supports
13070,50062,supports
13072,50012,supports
13072,50187,supports
13073,50032,supports
13073,50187,supports
13073,50066,supports
13074,50168,supports
13074,50064,supports
13074,50162,supports
13075,50070,supports
13075,50138,supports
13076,50145,supports
13076,50008,supports
13077,50083,supports
13077,50052,supports
13077,50117,supports
13078,50156,supports
13078,50112,supports
13079,50126,supports
13079,50051,supports
13079,50132,supports
13079,50030,supports
13080,50112,supports
13080,50178,supports
13080,50034,supports
13080,50150,supports
13081,50080,supports
13082,50032,supports
13082,50081,supports
13082,50165,supports
13084,50097,supports
13085,50139,supports
13085,50016,supports
13085,50007,supports
13087,50074,supports
13088,50097,supports
13088,50059,supports
13088,50143,supports
13088,50055,supports
13089,50191,supports
13090,50073,supports
13090,50119,supports
13090,50098,supports
13091,50035,supports
13092,50064,supports
13092,50078,supports
13094,50128,supports
13095,50115,supports
13095,50130,supports
13095,50136,supports
13096,50025,supports
13096,50162,supports
13096,50037,supports
13096,50121,supports
13097,50069,supports
13097,50084,supports
13097,50121,supports
13097,50129,supports
13098,50047,supports
13099,50154,supports
13099,50088,supports
13099,50143,supports
13100,50013,supports
13100,50168,supports
13101,50147,supports
13101,50088,supports
13101,50018,supports
13102,50006,supports
13103,50015,supports
13105,50002,supports
13106,50095,supports
13106,50106,supports
13107,50013,supports
13107,50166,supports
13107,50148,supports
13107,50028,supports
13108,50177,supports
13108,50124,supports
13108,50003,supports
13108,50141,supports
13109,50017,supports
13109,50047,supports
13110,50178,supports
13110,50058,supports
13110,50179,supports
13110,50125,supports
13111,50052,supports
13111,50183,supports
13111,50139,supports
13113,50180,supports
13113,50016,supports
13115,50043,supports
13115,50182,supports
13116,50117,supports
13116,50181,supports
13118,50165,supports
13118,50129,supports
13118,50021,supports
13119,50087,supports
13119,50185,supports
13120,50017,supports
13121,50060,supports
13122,50032,supports
13122,50154,supports
13123,50080,supports
13123,50001,supports
13123,50032,supports
13123,50178,supports
13124,50017,supports
13125,50053,supports
13126,50035,supports
13126,50133,supports
13126,50063,supports
13127,50101,supports
13127,50189,supports
13127,50009,supports
13128,50118,supports
13128,50179,supports
13128,50017,supports
13128,50014,supports
13129,50081,supports
13129,50068,supports
13131,50050,supports
13131,50102,supports
13131,50042,supports
13131,50118,supports
13133,50071,supports
13134,50162,supports
13134,50041,supports
13134,50029,supports
13134,50176,supports
13135,50125,supports
13135,50149,supports
13135,50039,supports
13135,50118,supports
13136,50099,supports
13136,50022,supports
13138,50064,supports
13138,50156,supports
13138,50169,supports
13139,50046,supports
13139,50039,supports
13139,50112,supports
13140,50091,supports
13140,50127,supports
13142,50132,supports
13142,50133,supports
13142,50110,supports
13142,50016,supports
13143,50067,supports
13143,50014,supports
13143,50160,supports
13145,50021,supports
13145,50029,supports
13147,50166,supports
13147,50118,supports
13147,50160,supports
13148,50190,supports
13148,50149,supports
13148,50132,supports
13148,50136,supports
13150,50091,supports
13150,50140,supports
13150,50129,supports
13150,50117,supports
13151,50182,supports
13152,50185,supports
13153,50006,supports
13153,50054,supports
13153,50067,supports
13154,50080,supports
13156,50143,supports
13156,50029,supports
13156,50187,supports
13159,50007,supports
13159,50016,supports
13161,50056,supports
13161,50170,supports
13161,50078,supports
13162,50001,supports
13162,50169,supports
13163,50172,supports
13163,50099,supports
13164,50080,supports
13164,50141,supports
13164,50149,supports
13164,50107,supports
13165,50029,supports
13165,50094,supports
13165,50159,supports
13166,50123,supports
13166,50131,supports
13166,50135,supports
13167,50039,supports
13168,50134,supports
13168,50021,supports
13170,50120,supports
13170,50063,supports
13170,50141,supports
13171,50071,supports
13171,50129,supports
13172,50030,supports
13173,50102,supports
13175,50022,supports
13175,50133,supports
13175,50066,supports
13176,50182,supports
13176,50039,supports
13176,50195,supports
13176,50098,supports
13177,50006,supports
13177,50098,supports
13177,50060,supports
13177,50134,supports
13178,50163,supports
13178,50166,supports
13179,50139,supports
13180,50018,supports
13180,50028,supports
13180,50042,supports
13180,50125,supports
13181,50179,supports
13182,50060,supports
13182,50118,supports
13182,50034,supports
13183,50073,supports
13183,50081,supports
13184,50018,supports
13184,50110,supports
13184,50039,supports
13185,50057,supports
13185,50029,supports
13185,50074,supports
13185,50156,supports
13186,50191,supports
13187,50118,supports
13187,50123,supports
13188,50134,supports
13188,50126,supports
13188,50038,supports
13189,50053,supports
13189,50176,supports
13189,50145,supports
13190,50118,supports
13190,50191,supports
13190,50031,supports
13190,50108,supports
13192,50048,supports
13192,50172,supports
13192,50039,supports
13192,50172,supports
13193,50116,supports
13193,50060,supports
13194,50134,supports
13194,50169,supports
13194,50052,supports
13195,50109,supports
13195,50190,supports
13195,50027,supports
13196,50123,supports
13197,50012,supports
13200,50033,supports
13200,50120,supports
13200,50102,supports
13202,50151,supports
13202,50029,supports
13203,50027,supports
13203,50186,supports
13203,50011,supports
13205,50109,supports
13205,50019,supports
13206,50085,supports
13206,50150,supports
13206,50079,supports
13206,50108,supports
13207,50053,supports
13207,50074,supports
13208,50175,supports
13208,50190,supports
13209,50067,supports
13209,50061,supports
13210,50044,supports
13210,50087,supports
13212,50025,supports
13212,50029,supports
13212,50044,supports
13213,50195,supports
13213,50053,supports
13213,50165,supports
13214,50099,supports
13214,50122,supports
13214,50123,supports
13215,50147,supports
13215,50082,supports
13215,50188,supports
13215,50081,supports
13216,50046,supports
13216,50027,supports
13217,50178,supports
13218,50088,supports
13218,50035,supports
13219,50121,supports
13219,50002,supports
13219,50036,supports
13219,50093,supports
13220,50121,supports
13220,50156,supports
13220,50117,supports
13220,50091,supports
13221,50179,supports
13221,50125,supports
13221,50006,supports
13221,50159,supports
13224,50059,supports
13224,50008,supports
13224,50056,supports
13224,50033,supports
13225,50141,supports
13226,50050,supports
13226,50067,supports
13226,50059,supports
13228,50159,supports
13228,50190,supports
13228,50054,supports
13228,50115,supports
13230,50046,supports
13231,50177,supports
13231,50097,supports
13231,50145,supports
13231,50154,supports
13232,50007,supports
13232,50103,supports
13232,50115,supports
13232,50068,supports
13233,50045,supports
13233,50150,supports
13234,50118,supports
13234,50040,supports
13234,50073,supports
13235,50109,supports
13235,50058,supports
13235,50169,supports
13236,50096,supports
13236,50194,supports
13236,50141,supports
13237,50131,supports
13237,50066,supports
13237,50013,supports
13237,50030,supports
13238,50134,supports
13238,50053,supports
13238,50187,supports
13238,50031,supports
13239,50107,supports
13240,50019,supports
13240,50183,supports
13241,50085,supports
13241,50012,supports
13241,50043,supports
13241,50054,supports
13242,50134,supports
13242,50142,supports
13245,50008,supports
13245,50090,supports
13245,50008,supports
13245,50184,supports
13246,50125,supports
13246,50051,supports
13246,50109,supports
13247,50006,supports
13247,50148,supports
13247,50063,supports
13248,50176,supports
13248,50121,supports
13248,50125,supports
13249,50153,supports
13249,50180,supports
13249,50015,supports
13249,50001,supports
13250,50047,supports
13250,50160,supports
13250,50144,supports
13251,50040,supports
13251,50053,supports
13251,50032,supports
13251,50077,supports
13252,50166,supports
13252,50147,supports
13252,50049,supports
13253,50073,supports
13253,50012,supports
13253,50032,supports
13253,50092,supports
13255,50076,supports
13257,50168,supports
13257,50116,supports
13257,50027,supports
13258,50172,supports
13258,50122,supports
13258,50131,supports
13258,50011,supports
13259,50151,supports
13260,50040,supports
13260,50140,supports
13260,50145,supports
13260,50110,supports
13261,50039,supports
13261,50122,supports
13261,50121,supports
13262,50018,supports
13262,50092,supports
13262,50031,supports
13263,50002,supports
13264,50166,supports
13264,50134,supports
13265,50150,supports
13265,50192,supports
13265,50145,supports
13265,50158,supports
13266,50142,supports
13266,50039,supports
13266,50054,supports
13266,50111,supports
13267,50195,supports
13267,50167,supports
13267,50028,supports
13267,50026,supports
13268,50099,supports
13268,50108,supports
13268,50003,supports
13269,50162,supports
13269,50138,supports
13269,50055,supports
13269,50108,supports
13270,50092,supports
13270,50037,supports
13271,50081,supports
13271,50095,supports
13272,50007,supports
13272,50097,supports
13272,50148,supports
13272,50175,supports
13274,50184,supports
13275,50114,supports
13276,50043,supports
13277,50102,supports
13277,50068,supports
13277,50004,supports
13277,50070,supports
13278,50198,supports
13278,50012,supports
13278,50003,supports
13279,50150,supports
13279,50106,supports
13279,50022,supports
13279,50029,supports
13280,50041,supports
13281,50120,supports
13282,50090,supports
13282,50082,supports
13283,50092,supports
13284,50071,supports
13284,50159,supports
13284,50108,supports
13284,50079,supports
13285,50193,supports
13287,50143,supports
13287,50159,supports
13287,50083,supports
13288,50160,supports
13288,50137,supports
13289,50041,supports
13289,50111,supports
13289,50186,supports
13290,50090,supports
13292,50139,supports
13292,50197,supports
13292,50159,supports
13294,50150,supports
13294,50173,supports
13294,50197,supports
13295,50168,supports
13295,50021,supports
13296,50042,supports
13297,50049,supports
13297,50071,supports
13297,50136,supports
13298,50066,supports
13299,50153,supports
13299,50173,supports
13299,50067,supports
13299,50152,supports
13300,50099,supports
13300,50123,supports
13301,50068,supports
13301,50041,supports
13301,50193,supports
13302,50157,supports
13302,50015,supports
13304,50041,supports
13305,50110,supports
13307,50135,supports
13307,50094,supports
13307,50184,supports
13307,50093,supports
13308,50083,supports
13308,50007,supports
13308,50181,supports
13308,50058,supports
13309,50154,supports
13309,50078,supports
13309,50005,supports
13309,50169,supports
13311,50176,supports
13311,50193,supports
13313,50069,supports
13313,50088,supports
13314,50053,supports
13314,50175,supports
13315,50099,supports
13315,50023,supports
13315,50083,supports
13316,50127,supports
13316,50081,supports
13316,50126,supports
13316,50075,supports
13317,50118,supports
13318,50005,supports
13318,50084,supports
13318,50016,supports
13319,50184,supports
13319,50196,supports
13319,50060,supports
13319,50066,supports
13320,50094,supports
13320,50166,supports
13321,50153,supports
13321,50089,supports
13321,50173,supports
13321,50155,supports
13322,50062,supports
13322,50184,supports
13322,50018,supports
13323,50140,supports
13324,50065,supports
13325,50195,supports
13325,50166,supports
13327,50137,supports
13328,50014,supports
13328,50020,supports
13329,50159,supports
13329,50197,supports
13330,50140,supports
13330,50020,supports
13330,50193,supports
13330,50029,supports
13331,50011,supports
13331,50195,supports
13333,50082,supports
13333,50022,supports
13335,50019,supports
13335,50101,supports
13335,50105,supports
13336,50193,supports
13336,50125,supports
13336,50155,supports
13338,50156,supports
13338,50161,supports
13338,50047,supports
13338,50114,supports
13339,50159,supports
13339,50064,supports
13339,50160,supports
13339,50000,supports
13341,50169,supports
13341,50027,supports
13341,50192,supports
13342,50128,supports
13342,50132,supports
13342,50003,supports
13343,50113,supports
13343,50100,supports
13345,50040,supports
13345,50096,supports
13346,50194,supports
13346,50104,supports
13346,50154,supports
13347,50199,supports
13347,50090,supports
13347,50015,supports
13347,50164,supports
13348,50109,supports
13348,50080,supports
13348,50120,supports
13349,50111,supports
13350,50192,supports
13350,50002,supports
13350,50082,supports
13350,50139,supports
13351,50063,supports
13351,50157,supports
13352,50173,supports
13352,50108,supports
13352,50125,supports
13354,50120,supports
13354,50144,supports
13354,50058,supports
13354,50028,supports
13355,50081,supports
13355,50076,supports
13356,50124,supports
13356,50119,supports
13356,50122,supports
13360,50163,supports
13360,50024,supports
13360,50197,supports
13361,50010,supports
13362,50060,supports
13362,50131,supports
13363,50047,supports
13363,50036,supports
13363,50150,supports
13364,50186,supports
13364,50082,supports
13365,50074,supports
13366,50122,supports
13366,50101,supports
13368,50185,supports
13368,50094,supports
13368,50126,supports
13369,50188,supports
13369,50090,supports
13370,50163,supports
13370,50170,supports
13375,50186,supports
