user_id,user_name,user_cause_id,user_cause,user_city_id,user_city,user_lat,user_lon,user_state,user_zip
12544,user_2544,20,People with Disabilities,113,Chicago Park,39.16,-120.959999,CA,95712
12545,user_2545,9,Sports & Recreation,113,Chicago Park,39.16,-120.959999,CA,95712
12546,user_2546,14,Food,105,New York Mills,46.689999,-95.349998,MN,56567
12547,user_2547,17,Employment,108,Chicago Heights,41.509998,-87.610001,IL,60411
12548,user_2548,10,Technical education,102,New York,40.75,-73.989998,NY,10001
12549,user_2549,17,Employment,114,Baltimore,39.29,76.61,MD,21201
12550,user_2550,19,Senior citizens,111,South San Francisco,37.650002,-122.43,CA,94080
12551,user_2551,16,Utility Assistance,107,West Chicago,41.889999,-88.199997,IL,60185
12552,user_2552,6,LGBT,110,Chicago,41.880001,-87.620003,IL,60290
12553,user_2553,9,Sports & Recreation,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12554,user_2554,18,Legal and Tax assistance,112,San Francisco,37.779999,-122.419998,CA,94101
12555,user_2555,1,Arts & Culture,110,Chicago,41.880001,-87.620003,IL,60290
12556,user_2556,20,People with Disabilities,111,South San Francisco,37.650002,-122.43,CA,94080
12557,user_2557,17,Employment,105,New York Mills,46.689999,-95.349998,MN,56567
12558,user_2558,13,Veterans and Military,108,Chicago Heights,41.509998,-87.610001,IL,60411
12559,user_2559,15,Housing and Homeless,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12560,user_2560,13,Veterans and Military,115,Gainesville,29.65,82.32,FL,32608
12561,user_2561,3,Community & Environment,105,New York Mills,46.689999,-95.349998,MN,56567
12562,user_2562,20,People with Disabilities,105,New York Mills,46.689999,-95.349998,MN,56567
12563,user_2563,8,Book Clubs,113,Chicago Park,39.16,-120.959999,CA,95712
12564,user_2564,5,Education & Learning,115,Gainesville,29.65,82.32,FL,32608
12565,user_2565,6,LGBT,106,North Chicago,42.330002,-87.860001,IL,60064
12566,user_2566,5,Education & Learning,102,New York,40.75,-73.989998,NY,10001
12567,user_2567,15,Housing and Homeless,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12568,user_2568,3,Community & Environment,102,New York,40.75,-73.989998,NY,10001
12569,user_2569,3,Community & Environment,105,New York Mills,46.689999,-95.349998,MN,56567
12570,user_2570,17,Employment,101,West New York,40.790001,-74.010002,NJ,7093
12571,user_2571,12,Substance Misuse,108,Chicago Heights,41.509998,-87.610001,IL,60411
12572,user_2572,14,Food,103,New York Mills,43.099998,-75.290001,NY,13417
12573,user_2573,19,Senior citizens,113,Chicago Park,39.16,-120.959999,CA,95712
12574,user_2574,7,Health & Wellbeing,103,New York Mills,43.099998,-75.290001,NY,13417
12575,user_2575,11,Children and Family,110,Chicago,41.880001,-87.620003,IL,60290
12576,user_2576,12,Substance Misuse,104,East Chicago,41.639999,-87.459999,IN,46312
12577,user_2577,15,Housing and Homeless,107,West Chicago,41.889999,-88.199997,IL,60185
12578,user_2578,2,Career & Business,115,Gainesville,29.65,82.32,FL,32608
12579,user_2579,1,Arts & Culture,115,Gainesville,29.65,82.32,FL,32608
12580,user_2580,12,Substance Misuse,110,Chicago,41.880001,-87.620003,IL,60290
12581,user_2581,19,Senior citizens,107,West Chicago,41.889999,-88.199997,IL,60185
12582,user_2582,1,Arts & Culture,110,Chicago,41.880001,-87.620003,IL,60290
12583,user_2583,3,Community & Environment,103,New York Mills,43.099998,-75.290001,NY,13417
12584,user_2584,9,Sports & Recreation,101,West New York,40.790001,-74.010002,NJ,7093
12585,user_2585,17,Employment,110,Chicago,41.880001,-87.620003,IL,60290
12586,user_2586,9,Sports & Recreation,104,East Chicago,41.639999,-87.459999,IN,46312
12587,user_2587,14,Food,111,South San Francisco,37.650002,-122.43,CA,94080
12588,user_2588,8,Book Clubs,114,Baltimore,39.29,76.61,MD,21201
12589,user_2589,20,People with Disabilities,101,West New York,40.790001,-74.010002,NJ,7093
12590,user_2590,20,People with Disabilities,115,Gainesville,29.65,82.32,FL,32608
12591,user_2591,2,Career & Business,111,South San Francisco,37.650002,-122.43,CA,94080
12592,user_2592,6,LGBT,103,New York Mills,43.099998,-75.290001,NY,13417
12593,user_2593,7,Health & Wellbeing,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12594,user_2594,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
12595,user_2595,19,Senior citizens,110,Chicago,41.880001,-87.620003,IL,60290
12596,user_2596,15,Housing and Homeless,108,Chicago Heights,41.509998,-87.610001,IL,60411
12597,user_2597,16,Utility Assistance,113,Chicago Park,39.16,-120.959999,CA,95712
12598,user_2598,11,Children and Family,104,East Chicago,41.639999,-87.459999,IN,46312
12599,user_2599,16,Utility Assistance,106,North Chicago,42.330002,-87.860001,IL,60064
12600,user_2600,1,Arts & Culture,115,Gainesville,29.65,82.32,FL,32608
12601,user_2601,19,Senior citizens,112,San Francisco,37.779999,-122.419998,CA,94101
12602,user_2602,19,Senior citizens,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12603,user_2603,5,Education & Learning,110,Chicago,41.880001,-87.620003,IL,60290
12604,user_2604,1,Arts & Culture,112,San Francisco,37.779999,-122.419998,CA,94101
12605,user_2605,8,Book Clubs,114,Baltimore,39.29,76.61,MD,21201
12606,user_2606,14,Food,101,West New York,40.790001,-74.010002,NJ,7093
12607,user_2607,2,Career & Business,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12608,user_2608,9,Sports & Recreation,102,New York,40.75,-73.989998,NY,10001
12609,user_2609,8,Book Clubs,112,San Francisco,37.779999,-122.419998,CA,94101
12610,user_2610,10,Technical education,106,North Chicago,42.330002,-87.860001,IL,60064
12611,user_2611,6,LGBT,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12612,user_2612,4,Family wellness,113,Chicago Park,39.16,-120.959999,CA,95712
12613,user_2613,2,Career & Business,103,New York Mills,43.099998,-75.290001,NY,13417
12614,user_2614,8,Book Clubs,115,Gainesville,29.65,82.32,FL,32608
12615,user_2615,18,Legal and Tax assistance,105,New York Mills,46.689999,-95.349998,MN,56567
12616,user_2616,15,Housing and Homeless,107,West Chicago,41.889999,-88.199997,IL,60185
12617,user_2617,19,Senior citizens,111,South San Francisco,37.650002,-122.43,CA,94080
12618,user_2618,13,Veterans and Military,106,North Chicago,42.330002,-87.860001,IL,60064
12619,user_2619,10,Technical education,110,Chicago,41.880001,-87.620003,IL,60290
12620,user_2620,11,Children and Family,106,North Chicago,42.330002,-87.860001,IL,60064
12621,user_2621,8,Book Clubs,110,Chicago,41.880001,-87.620003,IL,60290
12622,user_2622,20,People with Disabilities,111,South San Francisco,37.650002,-122.43,CA,94080
12623,user_2623,16,Utility Assistance,114,Baltimore,39.29,76.61,MD,21201
12624,user_2624,19,Senior citizens,107,West Chicago,41.889999,-88.199997,IL,60185
12625,user_2625,5,Education & Learning,105,New York Mills,46.689999,-95.349998,MN,56567
12626,user_2626,15,Housing and Homeless,104,East Chicago,41.639999,-87.459999,IN,46312
12627,user_2627,11,Children and Family,114,Baltimore,39.29,76.61,MD,21201
12628,user_2628,5,Education & Learning,105,New York Mills,46.689999,-95.349998,MN,56567
12629,user_2629,14,Food,115,Gainesville,29.65,82.32,FL,32608
12630,user_2630,2,Career & Business,104,East Chicago,41.639999,-87.459999,IN,46312
12631,user_2631,19,Senior citizens,107,West Chicago,41.889999,-88.199997,IL,60185
12632,user_2632,5,Education & Learning,112,San Francisco,37.779999,-122.419998,CA,94101
12633,user_2633,12,Substance Misuse,108,Chicago Heights,41.509998,-87.610001,IL,60411
12634,user_2634,16,Utility Assistance,115,Gainesville,29.65,82.32,FL,32608
12635,user_2635,1,Arts & Culture,114,Baltimore,39.29,76.61,MD,21201
12636,user_2636,11,Children and Family,113,Chicago Park,39.16,-120.959999,CA,95712
12637,user_2637,5,Education & Learning,105,New York Mills,46.689999,-95.349998,MN,56567
12638,user_2638,4,Family wellness,108,Chicago Heights,41.509998,-87.610001,IL,60411
12639,user_2639,2,Career & Business,114,Baltimore,39.29,76.61,MD,21201
12640,user_2640,7,Health & Wellbeing,106,North Chicago,42.330002,-87.860001,IL,60064
12641,user_2641,2,Career & Business,104,East Chicago,41.639999,-87.459999,IN,46312
12642,user_2642,18,Legal and Tax assistance,113,Chicago Park,39.16,-120.959999,CA,95712
12643,user_2643,17,Employment,108,Chicago Heights,41.509998,-87.610001,IL,60411
12644,user_2644,11,Children and Family,112,San Francisco,37.779999,-122.419998,CA,94101
12645,user_2645,20,People with Disabilities,111,South San Francisco,37.650002,-122.43,CA,94080
12646,user_2646,13,Veterans and Military,108,Chicago Heights,41.509998,-87.610001,IL,60411
12647,user_2647,17,Employment,103,New York Mills,43.099998,-75.290001,NY,13417
12648,user_2648,16,Utility Assistance,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12649,user_2649,11,Children and Family,114,Baltimore,39.29,76.61,MD,21201
12650,user_2650,8,Book Clubs,102,New York,40.75,-73.989998,NY,10001
12651,user_2651,1,Arts & Culture,106,North Chicago,42.330002,-87.860001,IL,60064
12652,user_2652,9,Sports & Recreation,115,Gainesville,29.65,82.32,FL,32608
12653,user_2653,20,People with Disabilities,114,Baltimore,39.29,76.61,MD,21201
12654,user_2654,1,Arts & Culture,107,West Chicago,41.889999,-88.199997,IL,60185
12655,user_2655,14,Food,105,New York Mills,46.689999,-95.349998,MN,56567
12656,user_2656,6,LGBT,115,Gainesville,29.65,82.32,FL,32608
12657,user_2657,3,Community & Environment,114,Baltimore,39.29,76.61,MD,21201
12658,user_2658,2,Career & Business,112,San Francisco,37.779999,-122.419998,CA,94101
12659,user_2659,6,LGBT,103,New York Mills,43.099998,-75.290001,NY,13417
12660,user_2660,8,Book Clubs,115,Gainesville,29.65,82.32,FL,32608
12661,user_2661,4,Family wellness,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12662,user_2662,2,Career & Business,111,South San Francisco,37.650002,-122.43,CA,94080
12663,user_2663,12,Substance Misuse,114,Baltimore,39.29,76.61,MD,21201
12664,user_2664,20,People with Disabilities,104,East Chicago,41.639999,-87.459999,IN,46312
12665,user_2665,6,LGBT,115,Gainesville,29.65,82.32,FL,32608
12666,user_2666,2,Career & Business,110,Chicago,41.880001,-87.620003,IL,60290
12667,user_2667,4,Family wellness,112,San Francisco,37.779999,-122.419998,CA,94101
12668,user_2668,7,Health & Wellbeing,115,Gainesville,29.65,82.32,FL,32608
12669,user_2669,11,Children and Family,113,Chicago Park,39.16,-120.959999,CA,95712
12670,user_2670,2,Career & Business,102,New York,40.75,-73.989998,NY,10001
12671,user_2671,9,Sports & Recreation,107,West Chicago,41.889999,-88.199997,IL,60185
12672,user_2672,20,People with Disabilities,106,North Chicago,42.330002,-87.860001,IL,60064
12673,user_2673,6,LGBT,107,West Chicago,41.889999,-88.199997,IL,60185
12674,user_2674,13,Veterans and Military,113,Chicago Park,39.16,-120.959999,CA,95712
12675,user_2675,9,Sports & Recreation,112,San Francisco,37.779999,-122.419998,CA,94101
12676,user_2676,10,Technical education,115,Gainesville,29.65,82.32,FL,32608
12677,user_2677,17,Employment,106,North Chicago,42.330002,-87.860001,IL,60064
12678,user_2678,12,Substance Misuse,113,Chicago Park,39.16,-120.959999,CA,95712
12679,user_2679,20,People with Disabilities,114,Baltimore,39.29,76.61,MD,21201
12680,user_2680,9,Sports & Recreation,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12681,user_2681,19,Senior citizens,113,Chicago Park,39.16,-120.959999,CA,95712
12682,user_2682,5,Education & Learning,112,San Francisco,37.779999,-122.419998,CA,94101
12683,user_2683,20,People with Disabilities,114,Baltimore,39.29,76.61,MD,21201
12684,user_2684,1,Arts & Culture,105,New York Mills,46.689999,-95.349998,MN,56567
12685,user_2685,20,People with Disabilities,113,Chicago Park,39.16,-120.959999,CA,95712
12686,user_2686,8,Book Clubs,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12687,user_2687,5,Education & Learning,104,East Chicago,41.639999,-87.459999,IN,46312
12688,user_2688,20,People with Disabilities,106,North Chicago,42.330002,-87.860001,IL,60064
12689,user_2689,14,Food,112,San Francisco,37.779999,-122.419998,CA,94101
12690,user_2690,9,Sports & Recreation,104,East Chicago,41.639999,-87.459999,IN,46312
12691,user_2691,4,Family wellness,101,West New York,40.790001,-74.010002,NJ,7093
12692,user_2692,10,Technical education,111,South San Francisco,37.650002,-122.43,CA,94080
12693,user_2693,1,Arts & Culture,114,Baltimore,39.29,76.61,MD,21201
12694,user_2694,5,Education & Learning,111,South San Francisco,37.650002,-122.43,CA,94080
12695,user_2695,14,Food,113,Chicago Park,39.16,-120.959999,CA,95712
12696,user_2696,16,Utility Assistance,105,New York Mills,46.689999,-95.349998,MN,56567
12697,user_2697,2,Career & Business,114,Baltimore,39.29,76.61,MD,21201
12698,user_2698,19,Senior citizens,110,Chicago,41.880001,-87.620003,IL,60290
12699,user_2699,5,Education & Learning,101,West New York,40.790001,-74.010002,NJ,7093
12700,user_2700,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
12701,user_2701,6,LGBT,101,West New York,40.790001,-74.010002,NJ,7093
12702,user_2702,14,Food,111,South San Francisco,37.650002,-122.43,CA,94080
12703,user_2703,3,Community & Environment,107,West Chicago,41.889999,-88.199997,IL,60185
12704,user_2704,13,Veterans and Military,108,Chicago Heights,41.509998,-87.610001,IL,60411
12705,user_2705,19,Senior citizens,108,Chicago Heights,41.509998,-87.610001,IL,60411
12706,user_2706,20,People with Disabilities,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12707,user_2707,6,LGBT,107,West Chicago,41.889999,-88.199997,IL,60185
12708,user_2708,6,LGBT,105,New York Mills,46.689999,-95.349998,MN,56567
12709,user_2709,9,Sports & Recreation,108,Chicago Heights,41.509998,-87.610001,IL,60411
12710,user_2710,1,Arts & Culture,113,Chicago Park,39.16,-120.959999,CA,95712
12711,user_2711,2,Career & Business,101,West New York,40.790001,-74.010002,NJ,7093
12712,user_2712,16,Utility Assistance,104,East Chicago,41.639999,-87.459999,IN,46312
12713,user_2713,6,LGBT,107,West Chicago,41.889999,-88.199997,IL,60185
12714,user_2714,18,Legal and Tax assistance,104,East Chicago,41.639999,-87.459999,IN,46312
12715,user_2715,13,Veterans and Military,107,West Chicago,41.889999,-88.199997,IL,60185
12716,user_2716,15,Housing and Homeless,102,New York,40.75,-73.989998,NY,10001
12717,user_2717,6,LGBT,112,San Francisco,37.779999,-122.419998,CA,94101
12718,user_2718,14,Food,104,East Chicago,41.639999,-87.459999,IN,46312
12719,user_2719,3,Community & Environment,101,West New York,40.790001,-74.010002,NJ,7093
12720,user_2720,15,Housing and Homeless,103,New York Mills,43.099998,-75.290001,NY,13417
12721,user_2721,1,Arts & Culture,102,New York,40.75,-73.989998,NY,10001
12722,user_2722,20,People with Disabilities,112,San Francisco,37.779999,-122.419998,CA,94101
12723,user_2723,10,Technical education,110,Chicago,41.880001,-87.620003,IL,60290
12724,user_2724,4,Family wellness,111,South San Francisco,37.650002,-122.43,CA,94080
12725,user_2725,7,Health & Wellbeing,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12726,user_2726,11,Children and Family,110,Chicago,41.880001,-87.620003,IL,60290
12727,user_2727,11,Children and Family,111,South San Francisco,37.650002,-122.43,CA,94080
12728,user_2728,5,Education & Learning,107,West Chicago,41.889999,-88.199997,IL,60185
12729,user_2729,3,Community & Environment,108,Chicago Heights,41.509998,-87.610001,IL,60411
12730,user_2730,20,People with Disabilities,110,Chicago,41.880001,-87.620003,IL,60290
12731,user_2731,19,Senior citizens,102,New York,40.75,-73.989998,NY,10001
12732,user_2732,14,Food,112,San Francisco,37.779999,-122.419998,CA,94101
12733,user_2733,7,Health & Wellbeing,103,New York Mills,43.099998,-75.290001,NY,13417
12734,user_2734,20,People with Disabilities,106,North Chicago,42.330002,-87.860001,IL,60064
12735,user_2735,7,Health & Wellbeing,107,West Chicago,41.889999,-88.199997,IL,60185
12736,user_2736,14,Food,105,New York Mills,46.689999,-95.349998,MN,56567
12737,user_2737,14,Food,101,West New York,40.790001,-74.010002,NJ,7093
12738,user_2738,8,Book Clubs,110,Chicago,41.880001,-87.620003,IL,60290
12739,user_2739,20,People with Disabilities,110,Chicago,41.880001,-87.620003,IL,60290
12740,user_2740,19,Senior citizens,101,West New York,40.790001,-74.010002,NJ,7093
12741,user_2741,8,Book Clubs,110,Chicago,41.880001,-87.620003,IL,60290
12742,user_2742,19,Senior citizens,110,Chicago,41.880001,-87.620003,IL,60290
12743,user_2743,15,Housing and Homeless,108,Chicago Heights,41.509998,-87.610001,IL,60411
12744,user_2744,12,Substance Misuse,111,South San Francisco,37.650002,-122.43,CA,94080
12745,user_2745,8,Book Clubs,103,New York Mills,43.099998,-75.290001,NY,13417
12746,user_2746,8,Book Clubs,102,New York,40.75,-73.989998,NY,10001
12747,user_2747,1,Arts & Culture,103,New York Mills,43.099998,-75.290001,NY,13417
12748,user_2748,20,People with Disabilities,111,South San Francisco,37.650002,-122.43,CA,94080
12749,user_2749,5,Education & Learning,103,New York Mills,43.099998,-75.290001,NY,13417
12750,user_2750,19,Senior citizens,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12751,user_2751,5,Education & Learning,110,Chicago,41.880001,-87.620003,IL,60290
12752,user_2752,11,Children and Family,115,Gainesville,29.65,82.32,FL,32608
12753,user_2753,7,Health & Wellbeing,111,South San Francisco,37.650002,-122.43,CA,94080
12754,user_2754,13,Veterans and Military,103,New York Mills,43.099998,-75.290001,NY,13417
12755,user_2755,17,Employment,115,Gainesville,29.65,82.32,FL,32608
12756,user_2756,1,Arts & Culture,107,West Chicago,41.889999,-88.199997,IL,60185
12757,user_2757,6,LGBT,107,West Chicago,41.889999,-88.199997,IL,60185
12758,user_2758,8,Book Clubs,104,East Chicago,41.639999,-87.459999,IN,46312
12759,user_2759,10,Technical education,115,Gainesville,29.65,82.32,FL,32608
12760,user_2760,3,Community & Environment,110,Chicago,41.880001,-87.620003,IL,60290
12761,user_2761,19,Senior citizens,115,Gainesville,29.65,82.32,FL,32608
12762,user_2762,11,Children and Family,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12763,user_2763,6,LGBT,114,Baltimore,39.29,76.61,MD,21201
12764,user_2764,16,Utility Assistance,114,Baltimore,39.29,76.61,MD,21201
12765,user_2765,20,People with Disabilities,108,Chicago Heights,41.509998,-87.610001,IL,60411
12766,user_2766,1,Arts & Culture,108,Chicago Heights,41.509998,-87.610001,IL,60411
12767,user_2767,9,Sports & Recreation,107,West Chicago,41.889999,-88.199997,IL,60185
12768,user_2768,1,Arts & Culture,108,Chicago Heights,41.509998,-87.610001,IL,60411
12769,user_2769,19,Senior citizens,103,New York Mills,43.099998,-75.290001,NY,13417
12770,user_2770,5,Education & Learning,105,New York Mills,46.689999,-95.349998,MN,56567
12771,user_2771,3,Community & Environment,110,Chicago,41.880001,-87.620003,IL,60290
12772,user_2772,20,People with Disabilities,107,West Chicago,41.889999,-88.199997,IL,60185
12773,user_2773,1,Arts & Culture,113,Chicago Park,39.16,-120.959999,CA,95712
12774,user_2774,8,Book Clubs,114,Baltimore,39.29,76.61,MD,21201
12775,user_2775,20,People with Disabilities,112,San Francisco,37.779999,-122.419998,CA,94101
12776,user_2776,18,Legal and Tax assistance,113,Chicago Park,39.16,-120.959999,CA,95712
12777,user_2777,15,Housing and Homeless,112,San Francisco,37.779999,-122.419998,CA,94101
12778,user_2778,16,Utility Assistance,107,West Chicago,41.889999,-88.199997,IL,60185
12779,user_2779,4,Family wellness,107,West Chicago,41.889999,-88.199997,IL,60185
12780,user_2780,13,Veterans and Military,106,North Chicago,42.330002,-87.860001,IL,60064
12781,user_2781,4,Family wellness,103,New York Mills,43.099998,-75.290001,NY,13417
12782,user_2782,11,Children and Family,110,Chicago,41.880001,-87.620003,IL,60290
12783,user_2783,13,Veterans and Military,104,East Chicago,41.639999,-87.459999,IN,46312
12784,user_2784,9,Sports & Recreation,111,South San Francisco,37.650002,-122.43,CA,94080
12785,user_2785,19,Senior citizens,104,East Chicago,41.639999,-87.459999,IN,46312
12786,user_2786,6,LGBT,110,Chicago,41.880001,-87.620003,IL,60290
12787,user_2787,12,Substance Misuse,110,Chicago,41.880001,-87.620003,IL,60290
12788,user_2788,18,Legal and Tax assistance,113,Chicago Park,39.16,-120.959999,CA,95712
12789,user_2789,4,Family wellness,107,West Chicago,41.889999,-88.199997,IL,60185
12790,user_2790,9,Sports & Recreation,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12791,user_2791,3,Community & Environment,111,South San Francisco,37.650002,-122.43,CA,94080
12792,user_2792,7,Health & Wellbeing,103,New York Mills,43.099998,-75.290001,NY,13417
12793,user_2793,4,Family wellness,111,South San Francisco,37.650002,-122.43,CA,94080
12794,user_2794,4,Family wellness,103,New York Mills,43.099998,-75.290001,NY,13417
12795,user_2795,15,Housing and Homeless,103,New York Mills,43.099998,-75.290001,NY,13417
12796,user_2796,11,Children and Family,102,New York,40.75,-73.989998,NY,10001
12797,user_2797,8,Book Clubs,115,Gainesville,29.65,82.32,FL,32608
12798,user_2798,8,Book Clubs,104,East Chicago,41.639999,-87.459999,IN,46312
12799,user_2799,15,Housing and Homeless,103,New York Mills,43.099998,-75.290001,NY,13417
12800,user_2800,14,Food,103,New York Mills,43.099998,-75.290001,NY,13417
12801,user_2801,19,Senior citizens,106,North Chicago,42.330002,-87.860001,IL,60064
12802,user_2802,4,Family wellness,106,North Chicago,42.330002,-87.860001,IL,60064
12803,user_2803,18,Legal and Tax assistance,106,North Chicago,42.330002,-87.860001,IL,60064
12804,user_2804,4,Family wellness,115,Gainesville,29.65,82.32,FL,32608
12805,user_2805,18,Legal and Tax assistance,104,East Chicago,41.639999,-87.459999,IN,46312
12806,user_2806,20,People with Disabilities,114,Baltimore,39.29,76.61,MD,21201
12807,user_2807,8,Book Clubs,113,Chicago Park,39.16,-120.959999,CA,95712
12808,user_2808,19,Senior citizens,104,East Chicago,41.639999,-87.459999,IN,46312
12809,user_2809,4,Family wellness,108,Chicago Heights,41.509998,-87.610001,IL,60411
12810,user_2810,3,Community & Environment,103,New York Mills,43.099998,-75.290001,NY,13417
12811,user_2811,11,Children and Family,112,San Francisco,37.779999,-122.419998,CA,94101
12812,user_2812,12,Substance Misuse,111,South San Francisco,37.650002,-122.43,CA,94080
12813,user_2813,11,Children and Family,103,New York Mills,43.099998,-75.290001,NY,13417
12814,user_2814,12,Substance Misuse,103,New York Mills,43.099998,-75.290001,NY,13417
12815,user_2815,7,Health & Wellbeing,114,Baltimore,39.29,76.61,MD,21201
12816,user_2816,18,Legal and Tax assistance,112,San Francisco,37.779999,-122.419998,CA,94101
12817,user_2817,20,People with Disabilities,108,Chicago Heights,41.509998,-87.610001,IL,60411
12818,user_2818,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
12819,user_2819,5,Education & Learning,106,North Chicago,42.330002,-87.860001,IL,60064
12820,user_2820,11,Children and Family,108,Chicago Heights,41.509998,-87.610001,IL,60411
12821,user_2821,19,Senior citizens,110,Chicago,41.880001,-87.620003,IL,60290
12822,user_2822,11,Children and Family,105,New York Mills,46.689999,-95.349998,MN,56567
12823,user_2823,7,Health & Wellbeing,114,Baltimore,39.29,76.61,MD,21201
12824,user_2824,1,Arts & Culture,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12825,user_2825,18,Legal and Tax assistance,107,West Chicago,41.889999,-88.199997,IL,60185
12826,user_2826,6,LGBT,105,New York Mills,46.689999,-95.349998,MN,56567
12827,user_2827,1,Arts & Culture,115,Gainesville,29.65,82.32,FL,32608
12828,user_2828,6,LGBT,104,East Chicago,41.639999,-87.459999,IN,46312
12829,user_2829,13,Veterans and Military,115,Gainesville,29.65,82.32,FL,32608
12830,user_2830,10,Technical education,104,East Chicago,41.639999,-87.459999,IN,46312
12831,user_2831,15,Housing and Homeless,111,South San Francisco,37.650002,-122.43,CA,94080
12832,user_2832,15,Housing and Homeless,106,North Chicago,42.330002,-87.860001,IL,60064
12833,user_2833,2,Career & Business,101,West New York,40.790001,-74.010002,NJ,7093
12834,user_2834,14,Food,106,North Chicago,42.330002,-87.860001,IL,60064
12835,user_2835,11,Children and Family,104,East Chicago,41.639999,-87.459999,IN,46312
12836,user_2836,8,Book Clubs,104,East Chicago,41.639999,-87.459999,IN,46312
12837,user_2837,13,Veterans and Military,108,Chicago Heights,41.509998,-87.610001,IL,60411
12838,user_2838,12,Substance Misuse,114,Baltimore,39.29,76.61,MD,21201
12839,user_2839,10,Technical education,106,North Chicago,42.330002,-87.860001,IL,60064
12840,user_2840,13,Veterans and Military,110,Chicago,41.880001,-87.620003,IL,60290
12841,user_2841,12,Substance Misuse,104,East Chicago,41.639999,-87.459999,IN,46312
12842,user_2842,7,Health & Wellbeing,104,East Chicago,41.639999,-87.459999,IN,46312
12843,user_2843,12,Substance Misuse,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12844,user_2844,9,Sports & Recreation,114,Baltimore,39.29,76.61,MD,21201
12845,user_2845,9,Sports & Recreation,107,West Chicago,41.889999,-88.199997,IL,60185
12846,user_2846,19,Senior citizens,106,North Chicago,42.330002,-87.860001,IL,60064
12847,user_2847,11,Children and Family,114,Baltimore,39.29,76.61,MD,21201
12848,user_2848,7,Health & Wellbeing,107,West Chicago,41.889999,-88.199997,IL,60185
12849,user_2849,8,Book Clubs,105,New York Mills,46.689999,-95.349998,MN,56567
12850,user_2850,9,Sports & Recreation,112,San Francisco,37.779999,-122.419998,CA,94101
12851,user_2851,19,Senior citizens,106,North Chicago,42.330002,-87.860001,IL,60064
12852,user_2852,15,Housing and Homeless,103,New York Mills,43.099998,-75.290001,NY,13417
12853,user_2853,6,LGBT,107,West Chicago,41.889999,-88.199997,IL,60185
12854,user_2854,1,Arts & Culture,103,New York Mills,43.099998,-75.290001,NY,13417
12855,user_2855,10,Technical education,113,Chicago Park,39.16,-120.959999,CA,95712
12856,user_2856,14,Food,106,North Chicago,42.330002,-87.860001,IL,60064
12857,user_2857,15,Housing and Homeless,108,Chicago Heights,41.509998,-87.610001,IL,60411
12858,user_2858,16,Utility Assistance,106,North Chicago,42.330002,-87.860001,IL,60064
12859,user_2859,16,Utility Assistance,115,Gainesville,29.65,82.32,FL,32608
12860,user_2860,17,Employment,112,San Francisco,37.779999,-122.419998,CA,94101
12861,user_2861,4,Family wellness,114,Baltimore,39.29,76.61,MD,21201
12862,user_2862,4,Family wellness,103,New York Mills,43.099998,-75.290001,NY,13417
12863,user_2863,18,Legal and Tax assistance,104,East Chicago,41.639999,-87.459999,IN,46312
12864,user_2864,8,Book Clubs,105,New York Mills,46.689999,-95.349998,MN,56567
12865,user_2865,12,Substance Misuse,103,New York Mills,43.099998,-75.290001,NY,13417
12866,user_2866,15,Housing and Homeless,101,West New York,40.790001,-74.010002,NJ,7093
12867,user_2867,10,Technical education,108,Chicago Heights,41.509998,-87.610001,IL,60411
12868,user_2868,13,Veterans and Military,108,Chicago Heights,41.509998,-87.610001,IL,60411
12869,user_2869,2,Career & Business,103,New York Mills,43.099998,-75.290001,NY,13417
12870,user_2870,13,Veterans and Military,109,Chicago Ridge,41.700001,-87.779999,IL,60415
12871,user_2871,4,Family wellness,104,East Chicago,41.639999,-87.459999,IN,46312
12872,user_2872,3,Community & Environment,115,Gainesville,29.65,82.32,FL,32608
12873,user_2873,17,Employment,107,West Chicago,41.889999,-88.199997,IL,60185
12874,user_2874,18,Legal and Tax assistance,114,Baltimore,39.29,76.61,MD,21201
12875,user_2875,20,People with Disabilities,111,South San Francisco,37.650002,-122.43,CA,94080
12876,user_2876,20,People with Disabilities,113,Chicago Park,39.16,-120.959999,CA,95712
12877,user_2877,20,People with Disabilities,112,San Francisco,37.779999,-122.419998,CA,94101
